claim_nb,exposure,driv_age,veh_age,bonus_malus,log_density,area,brand_b13
0,0.4800,-1.025712,-0.547641,0.694622,0.043936,-0.212150,0
0,0.6100,-0.023647,1.451547,0.757846,1.053274,1.232275,0
0,1.0000,1.121570,2.360269,-0.633074,-1.376790,-1.656575,0
0,0.2400,-0.596256,1.451547,-0.380180,0.685303,0.510063,0
0,1.0000,2.123635,-0.365897,-0.506627,1.271577,1.232275,0
0,0.3300,-1.598321,0.542825,1.579753,-0.705026,-0.212150,0
0,1.0000,0.119505,-0.365897,-0.633074,-0.965299,-0.934363,0
0,0.2600,0.620538,0.906314,-0.633074,-0.405767,-0.212150,0
0,1.0000,-1.025712,1.269803,-0.380180,-1.185197,-1.656575,0
0,1.0000,-0.095223,1.088058,-0.633074,-0.502798,-0.212150,0
0,0.7100,0.262657,-0.365897,0.757846,-0.828828,-0.934363,0
0,0.4000,0.835266,0.361081,0.378504,1.191981,1.232275,0
0,1.0000,0.548962,1.269803,-0.633074,-0.661656,-0.212150,0
0,0.6500,-1.168864,-0.365897,1.895872,0.316043,0.510063,0
0,0.3400,1.980483,0.724569,-0.633074,-0.763335,-0.934363,0
0,1.0000,0.191081,0.179336,-0.633074,1.704186,1.232275,0
0,0.8000,0.405810,1.815036,-0.633074,-0.331137,-0.212150,0
0,0.3400,-1.312016,-0.911130,1.895872,-0.882092,-0.934363,0
0,0.4800,0.405810,-0.184152,-0.633074,0.788134,0.510063,0
0,0.7100,-0.524680,0.724569,-0.633074,-1.452948,-1.656575,0
0,1.0000,1.622603,-0.002408,-0.633074,-1.237160,-1.656575,0
0,1.0000,-0.166799,0.542825,-0.633074,-0.973550,-0.934363,0
0,0.9600,-0.238375,0.179336,-0.633074,-0.768967,-0.934363,0
0,1.0000,0.262657,0.542825,-0.633074,1.625512,1.232275,0
0,0.2400,-0.166799,1.633291,-0.633074,0.545894,0.510063,0
0,0.2900,-0.166799,1.633291,-0.633074,0.545894,0.510063,0
0,1.0000,3.197277,-0.184152,-0.633074,-2.017543,-1.656575,0
0,0.5700,1.837331,0.542825,-0.633074,0.999145,1.232275,0
0,0.1400,-0.309951,-0.547641,-0.633074,-0.816305,-0.934363,0
0,1.0000,0.620538,-0.365897,-0.633074,-1.864439,-1.656575,0
0,1.0000,-0.524680,0.361081,-0.633074,-1.394832,-1.656575,0
0,1.0000,1.908907,1.269803,-0.633074,-1.432863,-1.656575,0
0,0.6900,2.266788,1.996780,-0.633074,-1.619876,-1.656575,0
0,1.0000,0.620538,-0.365897,-0.633074,1.465289,1.232275,0
0,0.3600,-1.025712,1.088058,-0.190509,0.004401,-0.212150,0
0,0.8700,-0.453103,-0.729386,-0.569850,-0.151357,-0.212150,0
0,0.6600,2.624668,1.088058,-0.633074,-0.174933,-0.212150,0
0,0.0600,0.191081,-0.729386,-0.633074,0.194885,0.510063,0
0,1.0000,0.119505,1.088058,-0.633074,-1.745682,-1.656575,0
0,0.6900,-1.168864,1.269803,-0.000838,-1.137859,-1.656575,0
0,1.0000,0.835266,-0.184152,-0.633074,-0.107123,-0.212150,0
0,1.0000,-0.453103,0.179336,-0.633074,0.128952,0.510063,0
0,0.2300,1.049994,-0.184152,-0.633074,-1.821840,-1.656575,0
0,0.4500,0.477386,-0.184152,-0.633074,-0.482586,-0.212150,0
0,0.1500,1.121570,-0.911130,-0.633074,-1.864439,-1.656575,0
0,0.9600,0.548962,-1.092874,-0.633074,-0.882092,-0.934363,0
1,0.0500,-0.882560,0.542825,1.263635,2.167187,1.954488,0
0,1.0000,2.195212,-1.092874,-0.633074,0.000415,-0.212150,0
0,1.0000,0.692114,-0.365897,-0.633074,0.390872,0.510063,0
0,0.5600,-1.383592,0.179336,2.211990,-0.848182,-0.934363,0
0,0.7700,-1.956201,0.361081,2.211990,-1.326066,-1.656575,0
0,1.0000,-0.166799,-0.547641,-0.633074,-1.044616,-0.934363,0
0,1.0000,1.694179,-0.002408,-0.633074,-0.299751,-0.212150,0
0,0.7800,-0.739408,1.451547,0.757846,-0.299751,-0.212150,0
0,0.6600,-0.739408,0.724569,-0.633074,-0.685313,-0.212150,0
0,1.0000,-0.309951,1.269803,-0.633074,-1.782400,-1.656575,0
0,1.0000,-0.453103,1.269803,-0.633074,1.127535,1.232275,0
0,0.3700,0.906842,-0.729386,-0.633074,1.127535,1.232275,0
0,1.0000,-0.596256,1.451547,-0.633074,-2.330362,-1.656575,0
0,0.9100,0.906842,1.451547,-0.633074,0.271475,0.510063,0
1,0.3100,1.908907,-0.184152,0.504951,1.625512,1.232275,0
0,1.0000,-0.882560,-0.547641,-0.633074,1.671320,1.232275,0
0,0.7900,0.477386,-0.911130,-0.633074,1.087217,1.232275,0
0,0.3800,0.835266,0.724569,-0.633074,-1.495547,-1.656575,0
0,0.5700,0.334233,-0.184152,-0.443403,-0.086313,-0.212150,0
0,0.0800,0.477386,1.451547,-0.633074,-0.584265,-0.212150,0
0,0.7500,1.407875,-0.547641,-0.633074,-0.584265,-0.212150,0
0,0.1200,-0.596256,-1.274619,1.263635,-0.154917,-0.212150,0
0,0.9900,-0.095223,-0.184152,-0.443403,0.424979,0.510063,0
0,0.0800,-1.383592,1.269803,1.579753,0.182715,0.510063,0
0,1.0000,-0.309951,0.361081,-0.633074,-1.711335,-1.656575,0
0,0.2300,-0.954136,1.996780,1.895872,-1.016843,-0.934363,0
0,1.0000,1.336299,1.088058,-0.633074,-0.918310,-0.934363,0
0,0.3300,-0.238375,1.269803,-0.633074,1.191981,1.232275,0
0,0.3300,0.262657,1.088058,-0.633074,1.191981,1.232275,0
0,1.0000,0.047929,-0.184152,-0.633074,1.191981,1.232275,0
0,0.1100,-0.954136,-0.729386,0.504951,-1.149305,-1.656575,0
0,0.5400,-0.166799,0.361081,-0.633074,-1.376790,-1.656575,0
0,0.5000,1.908907,-0.547641,-0.633074,0.246870,0.510063,0
0,1.0000,0.119505,-0.365897,-0.633074,0.201325,0.510063,0
0,1.0000,-1.383592,0.542825,2.211990,0.239261,0.510063,0
0,1.0000,2.624668,4.541201,-0.633074,0.329867,0.510063,0
0,1.0000,0.477386,5.995156,-0.633074,-1.035196,-0.934363,0
0,1.0000,0.334233,1.269803,-0.633074,-0.331137,-0.212150,0
0,0.0400,0.119505,-0.184152,0.504951,-0.154917,-0.212150,0
0,0.6600,-0.453103,-0.365897,-0.633074,-0.861488,-0.934363,0
0,0.5200,-0.954136,0.179336,-0.633074,0.256024,0.510063,0
0,1.0000,-0.309951,-0.002408,-0.000838,0.386370,0.510063,0
0,1.0000,-0.882560,-0.547641,-0.190509,0.450774,0.510063,0
0,0.6600,0.692114,1.269803,-0.316956,-2.017543,-1.656575,0
0,0.1500,0.906842,1.269803,-0.633074,-0.710071,-0.212150,0
0,1.0000,-0.166799,-0.547641,-0.633074,-0.730741,-0.212150,0
0,1.0000,-0.453103,-0.547641,-0.000838,0.661194,0.510063,0
0,1.0000,-0.309951,-0.729386,-0.633074,-0.261317,-0.212150,0
0,0.1100,0.047929,-1.092874,-0.633074,1.625512,1.232275,0
0,1.0000,0.405810,-0.547641,-0.633074,0.598703,0.510063,0
0,0.9000,1.049994,-0.547641,-0.633074,-1.104929,-0.934363,0
0,0.2400,-0.381527,-0.729386,-0.633074,-1.265177,-1.656575,0
0,0.4100,-1.383592,0.906314,1.263635,0.334159,0.510063,0
0,0.2500,-0.381527,0.724569,-0.633074,0.490459,0.510063,0
0,0.6200,-1.598321,-0.184152,1.579753,-0.333630,-0.212150,0
0,0.2700,0.334233,-0.184152,-0.633074,0.517386,0.510063,0
0,0.7500,-1.526745,-0.729386,1.263635,0.517386,0.510063,0
0,1.0000,1.908907,1.269803,-0.633074,-1.172962,-1.656575,0
0,1.0000,0.262657,2.905502,-0.633074,-1.172962,-1.656575,0
0,1.0000,0.548962,2.542013,-0.633074,-1.359339,-1.656575,0
0,0.1300,0.763690,1.633291,1.263635,0.594788,0.510063,0
0,1.0000,-0.810984,0.724569,0.252057,0.714330,0.510063,0
0,1.0000,0.620538,-0.547641,-0.633074,0.749091,0.510063,0
0,1.0000,-0.524680,0.724569,-0.633074,1.191981,1.232275,0
0,0.0800,-0.667832,-0.547641,-0.633074,1.020952,1.232275,0
0,0.3900,-0.095223,0.906314,-0.633074,-1.910746,-1.656575,0
0,0.0700,0.477386,-0.365897,2.211990,-0.933517,-0.934363,0
0,0.2100,-1.168864,-0.184152,-0.190509,-0.647950,-0.212150,0
0,1.0000,0.191081,0.724569,-0.633074,-0.752247,-0.934363,0
0,1.0000,-0.023647,1.633291,-0.000838,0.671499,0.510063,0
0,1.0000,0.262657,1.451547,3.666133,0.671499,0.510063,0
0,1.0000,1.121570,1.815036,-0.569850,-1.073918,-0.934363,0
0,1.0000,1.479451,0.179336,-0.633074,-0.549418,-0.212150,0
0,0.4200,-0.095223,1.451547,-0.633074,-0.690173,-0.212150,0
0,1.0000,2.409940,-0.729386,-0.633074,-0.041184,-0.212150,0
0,0.1100,0.191081,-0.184152,-0.633074,-0.343719,-0.212150,0
0,0.7200,0.047929,-0.729386,-0.633074,1.127535,1.232275,0
0,1.0000,0.477386,3.268991,-0.633074,0.154518,0.510063,0
0,1.0000,0.477386,1.088058,-0.633074,-1.035196,-0.934363,0
0,1.0000,-0.596256,-0.729386,1.895872,-0.417337,-0.212150,0
0,0.8200,-1.312016,1.088058,1.263635,0.517386,0.510063,0
0,1.0000,-0.095223,-0.184152,-0.633074,0.669605,0.510063,0
0,0.7500,-0.023647,-0.184152,-0.633074,-0.328656,-0.212150,0
0,0.0200,-0.524680,-0.365897,-0.633074,-0.021366,-0.212150,0
0,1.0000,1.479451,1.815036,-0.633074,-0.014463,-0.212150,0
0,1.0000,0.835266,-0.911130,-0.633074,-0.768967,-0.934363,0
0,1.0000,-0.524680,2.360269,-0.633074,-0.685313,-0.212150,0
0,1.0000,0.047929,1.633291,-0.380180,1.391703,1.232275,0
0,1.0000,0.405810,1.269803,-0.633074,-0.553179,-0.212150,0
0,1.0000,1.049994,1.088058,-0.633074,1.183960,1.232275,0
0,1.0000,1.837331,-0.729386,-0.633074,0.211290,0.510063,0
1,1.0000,0.548962,-0.184152,-0.633074,-0.000921,-0.212150,0
0,1.0000,-0.810984,0.361081,-0.380180,0.222831,0.510063,0
0,1.0000,-0.954136,1.815036,-0.380180,-1.864439,-1.656575,0
0,1.0000,0.692114,-0.729386,-0.633074,-0.568495,-0.212150,0
0,1.0000,0.692114,-0.729386,-0.633074,-0.903526,-0.934363,0
1,0.4400,-0.095223,-1.274619,-0.633074,1.676607,1.232275,0
0,1.0000,2.338364,1.815036,-0.633074,-1.073918,-0.934363,0
0,1.0000,-0.739408,0.179336,0.252057,-0.388870,-0.212150,0
0,0.7800,-0.095223,1.088058,-0.633074,0.899985,1.232275,0
0,1.0000,-0.238375,1.996780,-0.633074,0.180817,0.510063,0
0,0.2100,-0.810984,0.179336,0.504951,-0.746789,-0.934363,0
0,1.0000,-0.954136,-0.365897,1.895872,2.243436,1.954488,0
0,1.0000,-0.810984,0.179336,0.252057,-0.309213,-0.212150,0
0,1.0000,-0.882560,2.542013,-0.569850,1.209046,1.232275,0
0,0.9100,-0.238375,1.633291,-0.380180,-1.473821,-1.656575,0
0,1.0000,0.978418,-0.911130,-0.633074,-0.492596,-0.212150,0
0,0.0600,1.622603,-1.274619,-0.633074,0.582867,0.510063,1
0,0.7400,-0.381527,-0.911130,-0.569850,1.138492,1.232275,0
0,0.2500,-0.453103,-0.547641,-0.633074,-0.768967,-0.934363,1
1,0.7600,0.334233,-0.911130,-0.633074,0.171228,0.510063,0
0,0.5600,0.620538,0.724569,-0.633074,-0.695078,-0.212150,0
0,0.5500,-0.596256,3.087246,2.211990,1.191981,1.232275,0
0,0.5800,1.622603,0.542825,-0.633074,1.024469,1.232275,0
0,1.0000,0.119505,2.178524,-0.633074,1.179468,1.232275,0
0,1.0000,-0.381527,1.451547,-0.633074,0.822804,0.510063,0
0,0.8100,-0.166799,2.542013,-0.000838,1.676607,1.232275,0
0,0.1800,0.548962,2.178524,-0.633074,-1.495547,-1.656575,0
0,0.3300,0.477386,-0.729386,-0.633074,0.182715,0.510063,0
0,0.6900,1.121570,-0.911130,-0.633074,-1.432863,-1.656575,0
0,1.0000,1.622603,1.996780,0.568175,-0.311605,-0.212150,0
0,0.0400,0.763690,-1.274619,-0.506627,-0.828828,-0.934363,0
0,1.0000,0.835266,1.451547,-0.633074,-0.311605,-0.212150,0
0,0.9000,-1.669897,-0.365897,2.211990,-1.679070,-1.656575,0
0,1.0000,0.906842,-0.002408,-0.633074,-0.592329,-0.212150,0
0,0.2500,-1.598321,-0.002408,2.211990,0.921445,1.232275,0
0,1.0000,2.195212,-0.729386,-0.633074,-1.035196,-0.934363,0
1,0.3800,0.548962,1.451547,-0.633074,-1.035196,-0.934363,0
1,1.0000,-0.667832,-0.002408,-0.569850,0.639565,0.510063,0
0,1.0000,0.477386,-0.002408,-0.633074,-1.376790,-1.656575,0
0,1.0000,-1.097288,-0.911130,-0.380180,0.065612,-0.212150,0
0,1.0000,0.477386,-0.547641,-0.633074,-1.294751,-1.656575,0
0,1.0000,0.334233,-0.911130,-0.633074,-0.553179,-0.212150,0
0,0.3100,-0.238375,-0.184152,0.504951,1.242394,1.232275,0
0,0.4100,1.407875,-0.911130,-0.633074,-0.804070,-0.934363,0
0,0.3700,-1.097288,-0.002408,-0.190509,0.921445,1.232275,1
0,1.0000,0.906842,-0.729386,-0.633074,0.634321,0.510063,0
0,1.0000,-0.381527,-0.547641,-0.633074,0.000415,-0.212150,0
1,0.0500,0.262657,0.179336,0.125610,-1.745682,-1.656575,0
0,0.0600,0.119505,-1.274619,-0.253732,-0.560782,-0.212150,0
0,0.8000,-0.810984,1.088058,0.188833,-0.835201,-0.934363,0
0,1.0000,0.405810,-0.184152,-0.633074,-0.331137,-0.212150,0
0,0.5400,-0.023647,-0.365897,-0.633074,0.773046,0.510063,0
0,1.0000,-0.596256,-0.365897,-0.633074,-1.104929,-1.656575,0
0,0.8800,-0.238375,-1.092874,-0.633074,-0.351414,-0.212150,0
0,0.4000,-0.810984,-1.092874,-0.000838,-0.746789,-0.934363,0
0,0.0500,-0.810984,-1.092874,-0.190509,-0.746789,-0.934363,0
0,1.0000,0.262657,-0.002408,-0.633074,-0.828828,-0.934363,0
0,0.0600,1.765755,0.906314,-0.633074,-0.690173,-0.212150,0
0,1.0000,-1.455169,0.724569,1.579753,-0.835201,-0.934363,0
0,1.0000,-0.810984,-0.729386,-0.190509,0.129998,0.510063,0
0,0.0200,-0.596256,0.724569,-0.633074,-0.225472,-0.212150,0
0,0.5600,1.121570,-1.274619,-0.633074,-0.523809,-0.212150,0
0,0.5800,0.047929,0.906314,-0.633074,1.016819,1.232275,0
0,1.0000,0.692114,1.269803,-0.633074,-0.949171,-0.934363,0
0,0.7400,-0.524680,4.722946,-0.633074,-1.279759,-1.656575,1
0,0.8700,-0.309951,1.451547,-0.569850,-1.432863,-1.656575,0
0,1.0000,-1.097288,-0.365897,-0.000838,-1.007898,-0.934363,0
0,0.4100,-0.882560,-0.184152,0.188833,1.092042,1.232275,0
0,1.0000,-0.309951,-0.911130,-0.633074,-1.035196,-0.934363,0
0,1.0000,-0.882560,1.633291,1.895872,-0.861488,-0.934363,0
2,1.0000,-0.739408,0.361081,4.551264,1.025830,1.232275,0
0,1.0000,0.477386,1.451547,-0.633074,0.354429,0.510063,0
0,0.3500,0.119505,1.269803,-0.633074,-0.630209,-0.212150,0
0,0.5700,-1.168864,0.361081,1.895872,0.807511,0.510063,0
0,1.0000,-0.166799,-0.547641,-0.633074,-1.172962,-1.656575,0
0,0.0600,-0.238375,1.996780,-0.633074,-0.299751,-0.212150,0
0,0.7700,-1.240440,0.724569,0.504951,-0.285867,-0.212150,0
0,0.8600,1.479451,0.906314,-0.127285,-0.299751,-0.212150,0
0,0.4300,-1.884625,0.179336,-0.633074,-0.383355,-0.212150,0
0,0.9000,0.047929,2.360269,-0.000838,-0.545683,-0.212150,0
0,0.2400,-0.882560,0.179336,1.895872,-0.572394,-0.212150,0
0,1.0000,1.980483,0.179336,-0.633074,-0.388870,-0.212150,0
0,0.8700,-1.526745,-0.002408,1.010741,0.370639,0.510063,0
0,0.2500,-0.453103,1.269803,-0.633074,-0.388870,-0.212150,0
0,1.0000,-0.882560,0.361081,1.579753,1.319981,1.232275,0
0,0.1000,2.481516,-1.274619,-0.633074,1.319981,1.232275,0
0,0.3300,0.477386,0.361081,-0.633074,0.043936,-0.212150,0
0,1.0000,-0.309951,0.179336,-0.380180,2.243436,1.954488,0
0,0.8200,-0.453103,-0.002408,0.757846,-0.167567,-0.212150,0
0,0.1000,-1.598321,-0.184152,0.947517,1.503994,1.232275,0
0,1.0000,-1.383592,1.451547,0.757846,-0.176791,-0.212150,0
0,1.0000,1.049994,-0.911130,-0.633074,-1.210544,-1.656575,0
0,0.1200,-1.598321,1.996780,1.895872,0.671499,0.510063,0
0,0.3300,0.334233,0.906314,2.211990,-0.154917,-0.212150,0
0,0.3100,-1.240440,1.451547,2.528108,-0.466309,-0.212150,0
0,0.8300,-0.381527,0.361081,-0.633074,-1.376790,-1.656575,0
0,0.6200,0.835266,1.815036,-0.633074,-1.161002,-1.656575,0
0,0.5400,-0.238375,2.178524,-0.380180,0.544936,0.510063,0
0,1.0000,2.266788,0.542825,-0.633074,0.113000,-0.212150,0
0,0.2000,-0.381527,-0.911130,-0.569850,0.522411,0.510063,0
0,1.0000,0.620538,-0.911130,-0.633074,0.099886,-0.212150,0
0,0.1700,-0.596256,0.724569,-0.633074,-0.113694,-0.212150,0
0,1.0000,0.835266,-0.911130,-0.633074,-0.195733,-0.212150,0
0,0.6500,-1.383592,0.179336,1.895872,-1.619876,-1.656575,0
0,0.9100,-0.596256,0.179336,-0.000838,-0.383355,-0.212150,0
0,0.0200,0.835266,-0.911130,-0.633074,0.345438,0.510063,0
0,1.0000,-1.598321,0.542825,1.895872,0.671499,0.510063,0
0,0.5000,-0.453103,-0.365897,-0.633074,-0.861488,-0.934363,0
0,0.0400,-1.526745,-0.729386,0.757846,0.531339,0.510063,0
0,0.1200,-1.526745,-0.729386,0.757846,0.531339,0.510063,0
0,1.0000,-1.097288,0.906314,-0.569850,-0.710071,-0.212150,0
0,1.0000,0.835266,0.724569,-0.633074,-0.710071,-0.212150,0
0,1.0000,1.121570,-1.092874,-0.633074,-0.710071,-0.212150,0
0,1.0000,-0.095223,-0.002408,-0.569850,-1.007898,-0.934363,0
0,0.1200,-0.381527,1.996780,1.895872,0.381830,0.510063,0
0,1.0000,0.047929,0.724569,-0.316956,0.381830,0.510063,0
0,1.0000,1.049994,-0.911130,-0.633074,0.090960,-0.212150,0
0,0.5000,1.622603,-1.274619,-0.633074,0.090960,-0.212150,0
0,0.2200,-0.882560,-0.365897,-0.569850,0.590844,0.510063,0
0,0.2100,0.334233,-0.911130,-0.633074,0.554911,0.510063,0
0,0.0600,-1.741473,0.724569,2.211990,0.517386,0.510063,0
0,0.9700,0.835266,-0.911130,-0.633074,1.230364,1.232275,0
0,0.2600,0.262657,-0.911130,-0.633074,1.138492,1.232275,0
0,0.3400,-0.095223,-0.911130,-0.633074,1.138492,1.232275,0
0,0.2400,-0.023647,-0.184152,-0.633074,-0.596407,-0.212150,0
1,0.8300,0.405810,1.269803,-0.633074,0.329867,0.510063,0
0,0.1600,0.047929,0.724569,2.338437,-0.029769,-0.212150,0
0,1.0000,-1.813049,-0.002408,1.895872,0.639565,0.510063,0
0,1.0000,2.123635,-1.092874,-0.633074,-1.126655,-1.656575,0
0,1.0000,-0.238375,1.815036,-0.633074,-1.172962,-1.656575,0
0,1.0000,-0.023647,-0.911130,-0.633074,-0.265697,-0.212150,0
0,1.0000,-0.882560,1.815036,0.757846,-0.417337,-0.212150,0
0,0.5000,0.405810,0.179336,-0.633074,0.158498,0.510063,0
0,1.0000,0.906842,-0.911130,-0.633074,-1.342443,-1.656575,0
0,0.4500,-0.166799,-1.092874,-0.633074,0.685303,0.510063,0
0,0.2500,-1.383592,1.633291,1.895872,0.329867,0.510063,0
0,0.4100,-1.240440,1.633291,-0.253732,-1.172962,-1.656575,0
0,1.0000,-0.810984,0.906314,-0.633074,-1.172962,-1.656575,0
0,0.0400,-0.524680,-0.547641,-0.633074,-0.910866,-0.934363,0
0,1.0000,-0.238375,-0.184152,-0.633074,-0.675724,-0.212150,0
0,0.0500,-0.954136,-0.729386,-0.190509,-0.549418,-0.212150,0
0,1.0000,1.908907,0.179336,-0.633074,1.271577,1.232275,0
0,0.3400,1.336299,-0.365897,-0.633074,-1.115681,-1.656575,0
0,0.8700,0.548962,-0.911130,-0.633074,-0.925859,-0.934363,0
0,1.0000,0.477386,0.542825,-0.633074,-0.780413,-0.934363,0
0,0.4900,-0.739408,2.723758,2.528108,-1.126655,-1.656575,0
0,0.5600,-0.309951,-0.365897,-0.633074,1.625512,1.232275,0
0,0.2500,0.692114,2.178524,-0.633074,-0.000921,-0.212150,0
0,0.2500,-0.238375,-0.547641,-0.633074,-0.576322,-0.212150,0
0,0.0900,0.262657,0.361081,-0.633074,0.739864,0.510063,0
0,1.0000,-0.954136,1.815036,-0.569850,0.226332,0.510063,0
0,0.0400,-0.095223,1.451547,-0.633074,0.388948,0.510063,0
0,1.0000,-0.453103,-0.911130,-0.633074,0.423174,0.510063,0
0,0.0400,0.047929,-0.729386,-0.633074,0.669605,0.510063,0
0,0.5300,0.835266,0.179336,-0.633074,1.077788,1.232275,0
0,0.6000,2.123635,-0.911130,-0.000838,-1.094390,-0.934363,0
0,0.7400,0.047929,-0.911130,-0.633074,-0.910866,-0.934363,0
0,1.0000,-0.810984,-0.002408,1.895872,0.634321,0.510063,0
0,0.0300,-1.669897,1.088058,2.211990,-1.149305,-1.656575,0
0,0.9100,1.264722,0.361081,-0.633074,1.209046,1.232275,0
0,1.0000,0.119505,1.088058,-0.633074,-0.592329,-0.212150,0
0,0.1600,1.694179,-0.911130,-0.633074,-0.523809,-0.212150,0
0,1.0000,0.334233,-1.092874,-0.633074,-1.910746,-1.656575,1
0,0.1400,-0.739408,-0.911130,-0.000838,-1.310178,-1.656575,0
0,0.3700,-1.669897,1.815036,2.211990,0.406647,0.510063,0
0,0.3700,1.193146,-0.184152,-0.633074,-1.376790,-1.656575,0
0,0.5900,0.334233,1.451547,-0.633074,-0.485902,-0.212150,0
0,1.0000,1.694179,1.633291,0.252057,-0.584265,-0.212150,0
0,0.5200,0.906842,0.179336,-0.633074,-0.265697,-0.212150,0
0,0.0700,1.121570,-0.002408,-0.633074,-1.518197,-1.656575,0
0,0.9100,-0.739408,0.906314,0.757846,-1.035196,-0.934363,0
0,1.0000,-0.524680,-1.092874,0.504951,2.243436,1.954488,0
0,0.4100,0.763690,-0.547641,-0.633074,0.182715,0.510063,0
0,1.0000,-0.810984,1.088058,-0.380180,-0.584265,-0.212150,0
0,1.0000,-0.954136,0.542825,0.252057,0.246870,0.510063,0
0,1.0000,-0.453103,1.451547,-0.569850,0.394701,0.510063,0
0,0.9700,-0.810984,-0.002408,2.211990,1.238631,1.232275,0
1,0.1800,-0.453103,-0.729386,-0.633074,-0.882092,-0.934363,0
0,1.0000,-0.095223,2.360269,-0.633074,-1.394832,-1.656575,0
0,0.1300,-0.381527,0.179336,-0.190509,0.725033,0.510063,0
0,0.3700,0.405810,-0.365897,-0.633074,1.391703,1.232275,0
0,1.0000,-1.383592,-0.365897,1.579753,1.676607,1.232275,0
0,0.4900,0.692114,-0.002408,-0.633074,-0.957174,-0.934363,0
0,0.0700,-0.238375,2.542013,-0.443403,0.332732,0.510063,0
0,0.0900,0.835266,-0.729386,1.073964,1.631396,1.232275,0
0,1.0000,-1.884625,1.815036,2.211990,-1.237160,-1.656575,0
0,1.0000,-1.813049,0.542825,1.895872,-0.941286,-0.934363,0
0,0.3700,-0.739408,-0.184152,1.895872,0.894047,1.232275,0
0,0.7000,-1.312016,0.542825,1.895872,-0.267901,-0.212150,0
0,0.7200,0.262657,1.451547,1.895872,-0.007649,-0.212150,0
0,0.0600,0.262657,1.451547,-0.633074,1.222234,1.232275,0
0,0.3400,1.049994,1.451547,2.211990,0.000415,-0.212150,0
0,0.1300,-1.383592,0.724569,2.211990,0.517386,0.510063,0
0,1.0000,-0.524680,-0.729386,-0.127285,-1.210544,-1.656575,0
0,0.3700,1.908907,-0.911130,-0.633074,-0.225472,-0.212150,0
0,1.0000,1.551027,-0.365897,-0.633074,-1.961470,-1.656575,0
0,0.7800,-0.739408,0.542825,1.263635,0.008358,-0.212150,0
0,0.9900,-0.882560,-0.365897,-0.633074,1.191981,1.232275,0
0,1.0000,-0.238375,1.451547,-0.633074,0.423174,0.510063,0
0,0.0700,-1.813049,0.724569,2.211990,0.749091,0.510063,0
0,0.1000,-1.097288,1.451547,2.528108,1.162313,1.232275,0
0,0.8000,-1.741473,1.815036,2.211990,-1.185197,-1.656575,0
0,0.4600,-0.453103,-0.002408,2.528108,1.025830,1.232275,0
0,0.5000,0.835266,1.269803,-0.633074,1.631396,1.232275,0
0,0.7500,0.405810,0.179336,-0.127285,-0.302101,-0.212150,0
0,0.5300,-0.524680,-1.092874,-0.064061,-0.690173,-0.212150,0
0,0.0400,0.548962,1.451547,-0.633074,-0.388870,-0.212150,0
0,0.3100,2.123635,-1.092874,-0.633074,-1.394832,-1.656575,0
0,0.5900,0.262657,1.088058,-0.633074,-1.961470,-1.656575,0
0,0.4200,-1.240440,1.815036,2.211990,0.065612,-0.212150,0
0,0.7900,-1.741473,1.269803,2.211990,-0.925859,-0.934363,0
0,0.0900,-0.238375,0.179336,1.579753,0.773046,0.510063,0
1,0.4500,-1.455169,1.088058,0.757846,0.773046,0.510063,0
0,0.4900,-0.596256,-0.002408,0.188833,-1.185197,-1.656575,0
0,1.0000,-1.097288,0.724569,-0.000838,-1.054205,-0.934363,0
0,1.0000,1.264722,0.179336,-0.633074,-0.925859,-0.934363,0
0,1.0000,-0.309951,2.178524,-0.380180,-0.841652,-0.934363,0
0,0.2500,-0.238375,-0.547641,-0.633074,1.127535,1.232275,0
0,0.1900,-1.455169,-0.729386,1.895872,-0.861488,-0.934363,0
0,0.1300,-0.739408,3.268991,-0.190509,0.458162,0.510063,1
0,1.0000,0.906842,-0.729386,-0.633074,-0.417337,-0.212150,0
0,0.1500,-1.240440,0.361081,1.263635,-0.608833,-0.212150,0
0,0.0900,-0.381527,-0.184152,-0.633074,1.271577,1.232275,0
0,1.0000,-1.025712,-1.092874,-0.633074,-0.400075,-0.212150,0
0,1.0000,0.692114,-1.092874,-0.443403,0.322636,0.510063,0
0,1.0000,-0.309951,1.269803,-0.633074,0.678259,0.510063,0
0,0.1400,1.193146,-1.274619,-0.633074,-0.513200,-0.212150,0
0,0.1300,-0.453103,-1.092874,0.315280,-1.310178,-1.656575,0
0,0.7000,0.763690,1.815036,-0.633074,0.359208,0.510063,0
0,0.0500,-1.741473,0.906314,2.211990,-0.178655,-0.212150,0
0,1.0000,-0.095223,-1.092874,-0.633074,0.035262,-0.212150,0
0,1.0000,-1.097288,0.361081,-0.380180,0.639565,0.510063,0
0,0.8700,0.334233,1.269803,-0.633074,0.244345,0.510063,0
0,1.0000,1.264722,-0.547641,-0.633074,-1.265177,-1.656575,0
0,0.0400,-0.667832,0.542825,0.062386,-1.495547,-1.656575,0
0,0.3000,1.336299,2.905502,-0.633074,-0.786229,-0.934363,0
0,0.0600,-1.598321,-0.547641,1.895872,1.183960,1.232275,0
0,1.0000,-1.312016,-1.092874,-0.000838,1.145363,1.232275,0
0,0.7200,0.763690,-1.092874,1.895872,1.183960,1.232275,0
0,1.0000,-1.383592,0.906314,2.211990,-0.841652,-0.934363,0
0,0.4200,-0.238375,-1.274619,-0.633074,-1.619876,-1.656575,0
